id_verb,type,live_row,sentence,subject_nr,catalan,latin,animate,indefinite,affected,DOM,object,pp1,pp2,correctedness_perc,aff_diff,offline_diff,id_obj,correct,object_log,pp1_log,pp2_log,origin,post_target,post_target_log
23,3,94,Daniel remolcó la enferma en la calle durante algunos minutos.,17,0,0,1,0,1,0,0.30386996269226074,1.3709261417388916,1.0540430545806885,95.74468085106383,1.0499999999999998,-1.2999999999999998,0,0,-1.1911554233906583,0.31548652731203786,0.05263329803316447,0,0.32376742362976074,-1.1277298492551118
37,2,98,Isabel vió a la tormenta desde su ventana durante una mañana.,17,0,0,0,0,0,1,0.2825660705566406,0.8121147155761719,0.9073011875152588,95.74468085106383,-1.0500000000000005,-1.7999999999999998,2,0,-1.2638428776642512,-0.20811367345876702,-0.09728081396220062,0,0.27473974227905273,-1.2919310211394863
47,2,102,Marta descartó a la sospecha en la selección en un día.,17,0,0,0,0,0,1,0.3742227554321289,1.4351589679718018,1.1423935890197754,95.74468085106383,-1.0500000000000005,-1.7999999999999998,2,0,-0.9829040561088287,0.3612756221504622,0.13312570073499888,0,0.2839803695678711,-1.2588501644498045
21,0,104,Hugo apaleó a la rebelde en la calle durante varios minutos.,17,0,0,1,0,1,1,0.28835034370422363,0.9925520420074463,0.9521815776824951,95.74468085106383,1.0499999999999998,1.1444444444444448,0,1,-1.243579066952556,-0.007475832523486208,-0.048999529518207297,0,0.3033299446105957,-1.1929341398151747
17,5,105,Luis zarandeó la muñeca en la casa durante algunos minutos.,17,0,0,0,0,1,0,0.349637508392334,0.9389348030090332,0.9250023365020752,95.74468085106383,1.0499999999999998,1.0333333333333337,2,1,-1.050858351504102,-0.06300923454965925,-0.07795901552471265,0,0.29056549072265625,-1.2359262867121819
23,4,0,Daniel remolcó una enferma en la calle durante algunos minutos.,18,0,1,1,1,1,0,0.4190254211425781,3.0382800102233887,3.204634428024292,97.87234042553192,0,0.355,1,0,-0.8698236899157358,1.1112915691900438,1.164598020848011,1,1.6996886730194092,0.5304451007731855
2,2,5,Simón pateó a la pelota en la cancha en un instante.,18,0,1,0,0,1,1,0.7375423908233643,2.9632656574249268,1.6633596420288086,97.87234042553192,0,-1.27,2,0,-0.3044317133374935,1.0862919228325512,0.5088394378212197,1,0.3938779830932617,-0.9317141052278587
32,0,6,Martín buscó a la médica en el hospital durante dos horas.,18,0,1,1,0,0,1,4.067381858825684,2.531085968017578,4.179742813110352,97.87234042553192,0,0.48,0,1,1.402999514532675,0.928648447014435,1.4302497166797115,1,0.4342381954193115,-0.8341620580661923
21,0,7,Hugo apaleó a la rebelde en la calle durante varios minutos.,18,0,1,1,0,1,1,2.28064227104187,2.5934736728668213,2.2038822174072266,97.87234042553192,0,0.48,0,1,0.8244571011223483,0.9529981635593446,0.7902204494848338,1,0.4692955017089844,-0.7565226413353429
44,3,9,Martín detectó la intrusa en el hospital en dos minutos.,18,0,1,1,0,0,0,1.3826162815093994,1.7045841217041016,3.175412178039551,97.87234042553192,0,-1.145,0,0,0.3239775604682252,0.5333211640938276,1.1554374437737633,1,0.39107680320739746,-0.9388513106457516
37,5,13,Isabel vió la tormenta desde su ventana durante una mañana.,18,0,1,0,0,0,0,1.1261944770812988,1.9112682342529297,3.094602108001709,97.87234042553192,0,0.48,2,1,0.11884422979625402,0.6477670187011342,1.1296593382603386,1,0.29395246505737305,-1.224337208193961
12,0,15,Paula abatió a la contrincante en el ring en pocos minutos.,18,0,1,1,0,1,1,1.9810574054718018,2.2238094806671143,2.39703631401062,97.87234042553192,0,0.48,0,1,0.6836307453237178,0.7992217075512015,0.8742331051124678,1,0.37556004524230957,-0.9793369131255351
29,2,16,Alfonso miró a la estrella en la colina durante dos horas.,18,0,1,0,0,0,1,0.835228443145752,1.736952781677246,2.2582192420959473,97.87234042553192,0,-1.27,2,0,-0.18005000694303444,0.5521323030536984,0.8145765567163558,1,0.39428067207336426,-0.930692257627753
26,1,17,Juan escuchó a una vecina en el balcón durante una noche.,18,0,1,1,1,0,1,0.9615941047668457,2.0204575061798096,3.9142282009124756,97.87234042553192,0,0.98,1,1,-0.039162845870105295,0.7033239739763578,1.3646181710332224,1,0.28852128982543945,-1.24298640086782
11,4,22,Valeria neutralizó una criminal en la frontera en cinco minutos.,18,0,1,1,1,1,0,0.5904133319854736,3.2440431118011475,1.4054677486419678,97.87234042553192,0,0.355,1,0,-0.5269324246746188,1.1768204258692818,0.3403701645639754,1,0.27112436294555664,-1.3051776595084663
19,3,23,Lucas arrastró la víctima en la calle por un tiempo.,18,0,1,1,0,1,0,0.9283912181854248,1.3581323623657227,1.9114468097686768,97.87234042553192,0,-1.145,0,0,-0.07430206371165841,0.30611049299184623,0.6478604473317386,1,0.15802860260009766,-1.844979233224421
46,3,27,Alejandro identificó la agresora en el aeropuerto en dos horas.,18,0,1,1,0,0,0,0.9530723094940186,2.388915777206421,2.2590229511260986,97.87234042553192,0,-1.145,0,0,-0.04806450255679916,0.8708396133088351,0.8149323972952993,1,0.644334077835083,-0.43953793298203037
31,3,30,Miguel recibió la invitada en la casa en un día.,18,0,1,1,0,0,0,0.9036238193511963,1.5165927410125732,1.4812185764312744,97.87234042553192,0,-1.145,0,0,-0.1013421342319622,0.4164662009172981,0.3928651114526672,1,0.41266465187072754,-0.8851199967987368
13,1,35,Martina atropelló a una anciana en el aparcamiento en pocos minutos.,18,0,1,1,1,1,1,0.831775426864624,3.206230878829956,2.1338632106781006,97.87234042553192,0,0.98,1,1,-0.18419279422965465,1.1650960662014072,0.7579340508616694,1,0.5905330181121826,-0.5267297293919603
4,2,36,Jorge arrolló a la valla en la calle en un segundo.,18,0,1,0,0,1,1,0.8232097625732422,1.4548535346984863,2.498595714569092,97.87234042553192,0,-1.27,2,0,-0.19454423523567668,0.37490523211908555,0.9157288598812833,1,0.4942033290863037,-0.7048082491364681
20,2,37,Claudia maltrató a la camiseta en la casa durante varios años.,18,0,1,0,0,1,1,0.6670417785644531,2.3442130088806152,1.2953753471374512,97.87234042553192,0,-1.27,2,0,-0.4049025984996833,0.8519497416817913,0.25880049650441533,1,0.515709400177002,-0.6622118500963896
30,5,38,Carlos esperó la furgoneta en la esquina durante una hora.,18,0,1,0,0,0,0,0.6393601894378662,1.632084846496582,2.4651589393615723,97.87234042553192,0,0.48,2,1,-0.447287306669088,0.48985824446538617,0.9022562838588365,1,0.7129566669464111,-0.3383346360859897
22,4,39,Carla asedió una contrincante en la región durante bastante tiempo.,18,0,1,1,1,1,0,0.9276492595672607,2.5368876457214355,1.5982518196105957,97.87234042553192,0,0.355,1,0,-0.07510157069071396,0.9309379933619165,0.4689104191659098,1,1.1836864948272705,0.16863371662587148
6,1,41,Francisco besó a una novia en la iglesia durante unos segundos.,18,0,1,1,1,1,1,1.0706512928009033,1.922868013381958,1.9234247207641602,97.87234042553192,0,0.98,1,1,0.06826714816098003,0.6538178284642859,0.65410730585177,1,0.7164962291717529,-0.3333822945724866
42,2,43,Ismael encontró a la dificultad en la carretera en pocas horas.,18,0,1,0,0,0,1,0.4474344253540039,1.7724988460540771,1.3925135135650635,97.87234042553192,0,-1.27,2,0,-0.8042252875263844,0.5723903283966146,0.3311103973072679,1,0.6168510913848877,-0.48312762717890156
7,1,46,Tomás empujó a una vieja a la puerta en pocos segundos.,18,0,1,1,1,1,1,0.9054615497589111,1.747007131576538,1.5013751983642578,97.87234042553192,0,0.98,1,1,-0.09931046555427159,0.5579041133282114,0.40638148701423554,1,0.8538150787353516,-0.1580406440794485
17,4,47,Luis zarandeó una mujer en la casa durante algunos minutos.,18,0,1,1,1,1,0,0.5404713153839111,1.6528346538543701,1.6643903255462646,97.87234042553192,0,0.355,1,0,-0.6153137138312174,0.50249178591947,0.5094588855324097,1,0.7516529560089111,-0.2854805562227371
1,1,51,Carlos asaltó a una conductora en el barrio en pocos instantes.,18,0,1,1,1,1,1,0.6136953830718994,1.8322341442108154,1.9228694438934326,97.87234042553192,0,0.98,1,1,-0.4882565927180414,0.605536066060531,0.6538185724107932,1,0.6168186664581299,-0.4831801938022773
16,0,52,Valentina venció a la adversaria en la guerra en dos años.,18,0,1,1,0,1,1,0.7485659122467041,1.9505198001861572,1.4620587825775146,97.87234042553192,0,0.48,0,1,-0.289596019885597,0.6680959012517614,0.3798455674806729,1,0.5787577629089355,-0.5468712604380679
47,5,53,Marta descartó la sospecha en la selección en un día.,18,0,1,0,0,0,0,0.5184569358825684,1.96492338180542,1.5039563179016113,97.87234042553192,0,0.48,2,1,-0.6568983099545608,0.6754532531134149,0.40809918115746774,1,0.7732768058776855,-0.25711820150934317
18,0,55,María transportó a la mochilera en la furgoneta durante un día.,18,0,1,1,0,1,1,0.816753625869751,1.7073132991790771,1.6117446422576904,97.87234042553192,0,0.48,0,1,-0.20241778912329889,0.5349209648617819,0.4773172210260489,1,0.7250776290893555,-0.3214765552535312
0,5,56,Juan golpeó la piedra en la calle en diez segundos.,18,0,1,0,0,1,0,0.4709961414337158,1.40547776222229,2.2110607624053955,97.87234042553192,0,0.48,2,1,-0.7529053772843807,0.3403772892700813,0.7934723833635402,1,0.4248640537261963,-0.8559860348136084
3,4,58,Pablo secuestró una turista en el aeropuerto durante una hora.,18,0,1,1,1,1,0,0.8821845054626465,1.2041175365447998,1.4790380001068115,97.87234042553192,0,0.355,1,0,-0.1253540549855489,0.18574696383688977,0.39139187650665425,1,0.4053971767425537,-0.9028880091163762
33,0,59,Marco imaginó a la amiga en la playa durante dos minutos.,18,0,1,1,0,0,1,0.45119237899780273,1.3995370864868164,1.3054735660552979,97.87234042553192,0,0.48,0,1,-0.7958614694599886,0.3361415294342019,0.2665658608136341,1,0.44759631156921387,-0.8038635430403084
10,4,61,Mateo eliminó una rehén en el banco en pocos segundos.,18,0,1,1,1,1,0,1.3602654933929443,6.308161973953247,2.020141839981079,97.87234042553192,0,0.355,1,0,0.3076798964259556,1.8418443463160323,0.7031677267603736,1,3.8306660652160645,1.3430386954395401
8,1,66,Helena colgó a una criminal en el patio en cinco minutos.,18,0,1,1,1,1,1,0.7084271907806396,1.548616647720337,2.0547025203704834,97.87234042553192,0,0.98,1,1,-0.34470799043820155,0.437362047087272,0.720131078525807,1,0.40274596214294434,-0.9094492826911539
38,0,68,Unai amó a la jovencita en su pueblo durante varios años.,18,0,1,1,0,0,1,0.5513265132904053,1.4413905143737793,1.6953237056732178,97.87234042553192,0,0.48,0,1,-0.5954280622330744,0.36560828264415995,0.5278736993970249,1,0.5053379535675049,-0.682527858546115
40,1,69,Adrián percibió a una mujer detrás de él durante algunos minutos.,18,0,1,1,1,0,1,0.4011826515197754,1.3713617324829102,1.7768983840942383,97.87234042553192,0,0.98,1,1,-0.9133384653054293,0.3158042114995928,0.5748693635724734,1,0.48035597801208496,-0.7332278290865504
49,3,70,Alba mencionó la actriz en el teatro tras varios minutos.,18,0,1,1,0,0,0,0.62583160400390625,1.6185407638549805,1.7110860347747803,97.87234042553192,0,-1.145,0,0,-0.46867394725853434,0.48152498026098983,0.5371282769742267,1,0.5493009090423584,-0.599108883724394
45,3,71,Gabriela localizó la amiga en la ciudad en dos minutos.,18,0,1,1,0,0,0,0.7091736793518066,2.361131429672241,1.3586268424987793,97.87234042553192,0,-1.145,0,0,-0.3436548186239153,0.8591409235054226,0.30647451504991574,1,0.7506289482116699,-0.28684382626274485
48,5,74,Samuel descubrió la tabla en el museo en pocas horas.,18,0,1,0,0,0,0,0.6498727798461914,1.7349011898040771,1.8933184146881104,97.87234042553192,0,0.48,2,1,-0.43097865856231327,0.5509504606554765,0.6383310644677674,1,0.5180978775024414,-0.6575911018645526
36,4,75,Irene oyó una niña en la sala durante una noche.,18,0,1,1,1,0,0,0.5716521739959717,1.3842999935150146,1.4515869617462158,97.87234042553192,0,0.355,1,0,-0.5592245599821092,0.3251945920268846,0.3726574143284376,1,0.4826686382293701,-0.7284249099835696
41,0,78,Emma investigó a la empresaria en la ciudad durante varias semanas.,18,0,1,1,0,0,1,0.8904585838317871,1.4992146492004395,1.974775791168213,97.87234042553192,0,0.48,0,1,-0.11601868622586574,0.4049414037992917,0.6804548684496768,1,0.4572873115539551,-0.7824433951409523
27,2,80,Felipe anunció a la actuación en el escenario en cinco minutos.,18,0,1,0,0,0,1,0.9874382019042969,2.9439809322357178,1.2211618423461914,97.87234042553192,0,-1.27,2,0,-0.012641364515171038,1.0797627240235483,0.19980273535880302,1,0.738323450088501,-0.30337327114525126
35,4,82,Carlos vigiló una niña en la habitación durante unas horas.,18,0,1,1,1,0,0,0.7549927234649658,2.1034767627716064,2.4142253398895264,97.87234042553192,0,0.355,1,0,-0.2810471675743034,0.7435915770521254,0.8813784654146806,1,0.15708613395690918,-1.8509610001435586
